id,platform,title,description,category,skills,instructor,rating,num_reviews,price,level,language,duration,url,image_url,scraped_at
coursera_234,Coursera,AWS Cloud Solutions Architect,"Skills you'll gain: AWS Identity and Access Management (IAM), Amazon CloudWatch, Data Lakes, Amazon DynamoDB, Amazon Web Services, Serverless Computing, Cloud Computing, Amazon S3, Scalability, Cloud Infrastructure, Amazon Elastic Compute Cloud, Event-Driven Programming, Cloud Security, Solution Architecture, Data Visualization, Cloud Storage, Data Architecture, Cloud Computing Architecture, API Gateway, Software Architecture",Cloud Computing,"cloud, computing",Amazon Web Services,,7000.0,Free,Intermediate,English,,https://www.coursera.org/professional-certificates/aws-cloud-solutions-architect,,2026-01-29T14:49:37.348873
coursera_235,Coursera,Cloud Computing Foundations,"Skills you'll gain: Technical Communication, Cloud Infrastructure, CI/CD, Cloud Computing, Agile Software Development, DevOps, Technical Documentation, Infrastructure As A Service (IaaS), Cloud Platforms, Continuous Delivery, Infrastructure as Code (IaC), Serverless Computing, Software Development, Platform As A Service (PaaS), GitHub",Cloud Computing,"cloud, computing",Duke University,,281000.0,Free,Beginner,English,,https://www.coursera.org/learn/cloud-computing-foundations-duke,,2026-01-29T14:49:37.545538
coursera_236,Coursera,AWS Cloud Technology Consultant,"Skills you'll gain: AWS Identity and Access Management (IAM), Infrastructure as Code (IaC), Large Language Modeling, Amazon CloudWatch, AWS CloudFormation, Amazon DynamoDB, Software Development Life Cycle, CI/CD, Amazon Web Services, Professional Networking, Prompt Engineering, Cloud Computing, Generative AI, Extract, Transform, Load, Software Architecture, Cloud Computing Architecture, Cloud Management, Data Management, Problem Solving, Teamwork",Cloud Computing,"cloud, computing",Amazon Web Services,,7000.0,Subscription,Beginner,English,,https://www.coursera.org/professional-certificates/aws-cloud-technology-consultant,,2026-01-29T14:49:37.735111
coursera_237,Coursera,Cloud Computing Basics (Cloud 101),"Skills you'll gain: Cloud Hosting, Cloud Computing, Cloud Platforms, Cloud Services, Cloud Deployment, Cloud Technologies, Cloud Infrastructure, Cloud Computing Architecture, Public Cloud, Infrastructure As A Service (IaaS), Managed Services, Serverless Computing, Virtual Machines, Hybrid Cloud Computing, Software As A Service, Microsoft Azure, Platform As A Service (PaaS), Emerging Technologies, Containerization, Scalability",Cloud Computing,"cloud, computing",LearnQuest,,6500.0,Subscription,Beginner,English,,https://www.coursera.org/learn/cloud-computing-basics,,2026-01-29T14:49:37.926637
coursera_238,Coursera,Introduction to AWS for Cloud Beginners,"Skills you'll gain: Amazon Web Services, AWS Identity and Access Management (IAM), Amazon CloudWatch, Amazon DynamoDB, Database Management, AWS CloudFormation, Amazon Elastic Compute Cloud, Cloud Infrastructure, Amazon S3, Cloud Computing, Public Cloud, Cloud Storage, Data Security, Virtual Networking",Cloud Computing,"cloud, computing",Simplilearn,,,Subscription,Beginner,English,,https://www.coursera.org/learn/introduction-to-aws-for-cloud-beginners,,2026-01-29T14:49:38.108322
coursera_239,Coursera,Amazon EC2 Basics,"Skills you'll gain: Amazon Elastic Compute Cloud, Amazon Web Services, Performance Tuning, Cloud Infrastructure, Infrastructure As A Service (IaaS), Cloud Services, Capacity Management",Cloud Computing,"cloud, computing",Amazon Web Services,,98000.0,Free,Beginner,English,,https://www.coursera.org/learn/aws-amazon-ec2-basics,,2026-01-29T14:49:38.291871
coursera_240,Coursera,Create a Virtual Private Cloud (VPC) Using AWS,"Skills you'll gain: Virtual Machines, Virtual Private Networks (VPN), Cloud Security, Public Cloud, Amazon Web Services, Scalability, Virtual Networking, Private Cloud, Amazon Elastic Compute Cloud, Cloud Computing, Cloud Infrastructure",Cloud Computing,"cloud, computing",Coursera,,167000.0,Subscription,Beginner,English,,https://www.coursera.org/projects/create-virtual-private-cloud-vpc-aws,,2026-01-29T14:49:38.486221
coursera_241,Coursera,Cloud Computing Essentials with Azure Management,"Skills you'll gain: Cloud Management, Microsoft Azure, Cloud Computing Architecture, Cloud Computing, Cloud Services, Infrastructure As A Service (IaaS), Infrastructure as Code (IaC), Cloud Security, System Monitoring, Role-Based Access Control (RBAC), Scalability",Cloud Computing,"cloud, computing",Microsoft,,18000.0,Free,Beginner,English,,https://www.coursera.org/learn/cloud-computing-essentials-with-azure-management,,2026-01-29T14:49:38.673991
coursera_242,Coursera,Cloud Computing: Infrastructure and Platforms,"Skills you'll gain: Virtualization, Cloud-Native Computing, Network Security, Cloud Computing, Amazon Web Services, Infrastructure as Code (IaC), Cloud Computing Architecture, Virtual Machines, Network Troubleshooting, Cloud Platforms, Cloud Storage, Hyper-V, Virtual Networking, Software-Defined Networking, Cloud Infrastructure, VMware ESX Servers, Network Monitoring, Threat Modeling, Data Centers, Cloud Security",Cloud Computing,"cloud, computing",Illinois Tech,,30000.0,Free,Intermediate,English,,https://www.coursera.org/specializations/cloud-computing-infrastructure-and-platforms,,2026-01-29T14:49:38.861060
coursera_243,Coursera,Building Cloud Computing Solutions at Scale,"Skills you'll gain: Cloud Deployment, Technical Communication, Cloud Infrastructure, MLOps (Machine Learning Operations), Cloud-Native Computing, Cloud Applications, CI/CD, Cloud Platforms, Cloud Computing, Agile Software Development, DevOps, Technical Documentation, Software Engineering, Distributed Computing, Continuous Delivery, Applied Machine Learning, Cloud Storage, Cloud API, Google Cloud Platform, Machine Learning",Cloud Computing,"cloud, computing",Duke University,,487000.0,Free,Intermediate,English,,https://www.coursera.org/specializations/building-cloud-computing-solutions-at-scale,,2026-01-29T14:49:39.054994
coursera_244,Coursera,Fundamentals of Cloud Computing,"Skills you'll gain: Cloud Deployment, Cloud Computing, Cloud Services, Cloud Infrastructure, Scalability, Public Cloud, Software As A Service, Infrastructure As A Service (IaaS), Cloud Management, Platform As A Service (PaaS), Private Cloud, Hybrid Cloud Computing, Virtualization",Cloud Computing,"cloud, computing",LearnQuest,,42000.0,Free,,English,,https://www.coursera.org/learn/fundamentals-of-cloud-computing,,2026-01-29T14:49:39.250619
coursera_245,Coursera,Information Technology (IT) and Cloud Fundamentals,"Skills you'll gain: Cloud Computing Architecture, Cloud Services, Cloud Deployment, Generative AI, Cloud Security, Cloud Infrastructure, Cybersecurity, Cloud Platforms, Cloud Computing, Data Storage, Peripheral Devices, Computer Hardware, Cyber Attacks, System Configuration, Artificial Intelligence, Cloud Storage, OSI Models, General Networking, Data Security, Test Planning",Cloud Computing,"cloud, computing",IBM,,11000.0,Free,Beginner,English,,https://www.coursera.org/specializations/it-cloud-fundamentals,,2026-01-29T14:49:39.441479
coursera_246,Coursera,Cloud Computing and GCP Fundamentals,"Skills you'll gain: Cloud Deployment, Cloud Services, Google Cloud Platform, Cloud Computing Architecture, Cloud Infrastructure, Cloud Computing, Cloud Security, Performance Tuning, Public Cloud, Infrastructure As A Service (IaaS), Cloud Management, Cloud Storage, Identity and Access Management, Disaster Recovery, Data Security, DevOps",Cloud Computing,"cloud, computing",LearnKartS,,7000.0,Free,Intermediate,English,,https://www.coursera.org/learn/gcp-professional-architect-cloud-computing-and-gcp-fundamentals,,2026-01-29T14:49:39.619063
coursera_247,Coursera,Cloud Computing Law,"Skills you'll gain: General Data Protection Regulation (GDPR), Cloud Services, Legal Risk, Cloud Computing, Tax, Tax Laws, Law, Regulation, and Compliance, Intellectual Property, Cloud Security, Personally Identifiable Information, Tax Compliance, Data Security, Sales Tax, Information Privacy, Regulation and Legal Compliance, Contract Negotiation, Tax Management, Corporate Tax, Contract Review, Cybersecurity",Cloud Computing,"cloud, computing",Queen Mary University of London,,178000.0,Free,Beginner,English,,https://www.coursera.org/specializations/cloud-computing-law,,2026-01-29T14:49:39.803120
coursera_248,Coursera,IoT (Internet of Things) Wireless & Cloud Computing Emerging Technologies,"Skills you'll gain: Cloud Computing Architecture, Wireless Networks, Cloud Computing, Internet Of Things, Local Area Networks, Emerging Technologies, Network Architecture, Telecommunications, Amazon Web Services, General Networking, Infrastructure As A Service (IaaS), Hardware Architecture, Network Protocols, Amazon Elastic Compute Cloud",Cloud Computing,"cloud, computing",Yonsei University,,1300.0,Free,Beginner,English,,https://www.coursera.org/learn/iot-wireless-cloud-computing,,2026-01-29T14:49:39.994799
coursera_249,Coursera,"Cloud Computing Concepts, Part 1","Skills you'll gain: Distributed Computing, NoSQL, Apache Cassandra, Cloud Computing, Systems Design, Data Storage Technologies, Apache Hadoop, Database Theory, Algorithms, Theoretical Computer Science, Scalability, C++ (Programming Language), Network Protocols",Cloud Computing,"cloud, computing",University of Illinois Urbana-Champaign,,1100.0,Free,Beginner,English,,https://www.coursera.org/learn/cloud-computing,,2026-01-29T14:49:40.180076
coursera_250,Coursera,Introduction to Oracle Cloud Essentials,"Skills you'll gain: Oracle Cloud, Oracle Cloud Applications, Cloud Solutions, Supply Chain Management, Cloud Computing, Cloud Infrastructure, Enterprise Resource Planning, Cloud Platforms, Cloud Applications, Customer experience strategy (CX), Human Resources Software, Software As A Service, Virtual Machines, Cloud Security, Virtual Networking",Cloud Computing,"cloud, computing",Oracle,,9000.0,Free,Beginner,English,,https://www.coursera.org/learn/introduction-to-oracle-cloud-essentials,,2026-01-29T14:49:40.367114
coursera_251,Coursera,Cloud Computing Primer for Semi-tech and Business Learners,"Skills you'll gain: Infrastructure As A Service (IaaS), Service Level Agreement, Cloud Deployment, Platform As A Service (PaaS), Software As A Service, Cloud Infrastructure, Cloud Services, Cloud Computing, Cloud Computing Architecture, Cloud Platforms, Public Cloud, Application Development, Application Deployment, Cloud Applications, Cloud Solutions, Private Cloud, Business Software, DevOps, Collaborative Software, Agile Methodology",Cloud Computing,"cloud, computing",Codio,,93000.0,Free,Beginner,English,,https://www.coursera.org/specializations/codio-cloud-computing-primer-semi-technical-business,,2026-01-29T14:49:40.544912
coursera_252,Coursera,Cloud Computing Security,"Skills you'll gain: AWS Identity and Access Management (IAM), Amazon Web Services, Amazon Elastic Compute Cloud, Cloud Computing, Cloud Security, Load Balancing, User Accounts, Apache, Web Servers, System Configuration, Command-Line Interface, Linux, Debugging, Network Routing",Cloud Computing,"cloud, computing",University of Colorado System,,132000.0,Free,Beginner,English,,https://www.coursera.org/learn/cloud-computing-security,,2026-01-29T14:49:40.731619
coursera_253,Coursera,Foundations of Cybersecurity,"Skills you'll gain: Cybersecurity, Security Controls, Information Systems Security, Security Management, Information Systems Security Assessment Framework (ISSAF), Network Security, Cyber Risk, Security Information and Event Management (SIEM), Information Assurance, Data Ethics, Ethical Standards And Conduct, SQL",Cybersecurity,cybersecurity,Google,,40000.0,Free,Beginner,English,,https://www.coursera.org/learn/foundations-of-cybersecurity,,2026-01-29T14:50:01.408882
coursera_254,Coursera,Google Cybersecurity,"Skills you'll gain: Threat Modeling, Network Security, Threat Management, Vulnerability Management, Intrusion Detection and Prevention, Hardening, Computer Security Incident Management, Security Management, Cyber Threat Intelligence, Cyber Attacks, Incident Response, Cybersecurity, Network Protocols, Threat Detection, Bash (Scripting Language), Debugging, Linux, Interviewing Skills, Python Programming, SQL",Cybersecurity,cybersecurity,Google,,63000.0,Free,Beginner,English,,https://www.coursera.org/professional-certificates/google-cybersecurity,,2026-01-29T14:50:01.988987
coursera_255,Coursera,Introduction to Cybersecurity Essentials,"Skills you'll gain: Cybersecurity, Cyber Attacks, Data Security, Computer Security Awareness Training, Authentications, Authorization (Computing), Application Security, Security Controls, Personally Identifiable Information, Security Awareness, Identity and Access Management, Information Privacy, Cryptography, Malware Protection, Hardening, Encryption, Email Security, Vulnerability Assessments, Multi-Factor Authentication, Data Integrity",Cybersecurity,cybersecurity,IBM,,1200.0,Free,Beginner,English,,https://www.coursera.org/learn/introduction-to-cybersecurity-essentials,,2026-01-29T14:50:02.209596
coursera_256,Coursera,IBM Cybersecurity Analyst,"Skills you'll gain: Operating System Administration, Digital Forensics, Cyber Threat Hunting, Incident Response, IT Service Management, Cloud Computing, Governance Risk Management and Compliance, Information Technology Infrastructure Library, Malware Protection, Identity and Access Management, Penetration Testing, Computer Security Incident Management, Linux Commands, Database Management, Networking Hardware, Network Security, Cybersecurity, Cyber Threat Intelligence, Interviewing Skills, Cyber Security Assessment",Cybersecurity,cybersecurity,IBM,,27000.0,Free,Beginner,English,,https://www.coursera.org/professional-certificates/ibm-cybersecurity-analyst,,2026-01-29T14:50:02.418911
coursera_257,Coursera,Microsoft Cybersecurity Analyst,"Skills you'll gain: Threat Modeling, MITRE ATT&CK Framework, Penetration Testing, Azure Active Directory, Network Security, Computer Systems, Security Information and Event Management (SIEM), Security Testing, Encryption, Cybersecurity, System Testing, Cloud Security, Threat Management, Vulnerability Scanning, Cloud Computing, Authentications, Active Directory, Operating Systems, Data Management, Computer Security Incident Management",Cybersecurity,cybersecurity,Microsoft,,2900.0,Free,Beginner,English,,https://www.coursera.org/professional-certificates/microsoft-cybersecurity-analyst,,2026-01-29T14:50:02.641195
coursera_258,Coursera,IT Fundamentals for Cybersecurity,"Skills you'll gain: Operating System Administration, IT Service Management, Cloud Computing, Governance Risk Management and Compliance, Information Technology Infrastructure Library, Malware Protection, Identity and Access Management, Linux Commands, Incident Response, Networking Hardware, TCP/IP, Cybersecurity, Linux Administration, Network Security, Network Protocols, Linux Servers, Cloud Security, Operating Systems, Responsible AI, Cyber Attacks",Cybersecurity,cybersecurity,IBM,,22000.0,Free,Beginner,English,,https://www.coursera.org/specializations/it-fundamentals-cybersecurity,,2026-01-29T14:50:02.841078
coursera_259,Coursera,Cybersecurity for Everyone,"Skills you'll gain: Cyber Risk, Cyber Security Policies, Security Management, Cybersecurity, Risk Management, Cyber Security Strategy, Cyber Attacks, Threat Modeling, Telecommunications, Computer Security Awareness Training, Enterprise Security, General Networking, Exploitation techniques, Public Safety and National Security, Exploit development, Governance, Political Sciences",Cybersecurity,cybersecurity,"University of Maryland, College Park",,3300.0,Free,Beginner,English,,https://www.coursera.org/learn/cybersecurity-for-everyone,,2026-01-29T14:50:03.064124
coursera_260,Coursera,Certified in Cybersecurity,"Skills you'll gain: Network Security, Incident Response, Business Continuity, Disaster Recovery, Security Controls, Configuration Management, Governance, Cybersecurity, Security Awareness, Security Management, Computer Security Incident Management, Cyber Attacks, Computer Security Awareness Training, Information Assurance, Data Security, Infrastructure Security, Risk Management Framework, Encryption, Role-Based Access Control (RBAC), Authorization (Computing)",Cybersecurity,cybersecurity,ISC2,,1200.0,Free,Beginner,English,,https://www.coursera.org/specializations/certified-in-cybersecurity,,2026-01-29T14:50:03.270818
coursera_261,Coursera,Cybersecurity Operations Fundamentals,"Skills you'll gain: MITRE ATT&CK Framework, Incident Response, Cyber Threat Intelligence, Cyber Threat Hunting, Key Management, Data Security, Threat Modeling, Computer Security Incident Management, File Systems, Endpoint Security, Cryptography, Network Security, Distributed Denial-Of-Service (DDoS) Attacks, Linux, Malware Protection, Operating System Administration, Vulnerability Assessments, Threat Detection, Cybersecurity, Workflow Management",Cybersecurity,cybersecurity,Cisco Learning and Certifications,,1200.0,Free,Beginner,English,,https://www.coursera.org/specializations/cbrops,,2026-01-29T14:50:03.466487
coursera_262,Coursera,Cybersecurity Architecture,"Skills you'll gain: Network Security, Cybersecurity, Data Security, Application Security, Security Testing, Data Governance",Cybersecurity,cybersecurity,IBM,,183000.0,Free,Intermediate,English,,https://www.coursera.org/learn/cybersecurity-architecture,,2026-01-29T14:50:03.659084
coursera_263,Coursera,Automate Cybersecurity Tasks with Python,"Skills you'll gain: Debugging, Python Programming, Cybersecurity, Scripting, Programming Principles, IT Automation, Algorithms, Automation, Computer Programming, File Management, Data Structures",Cybersecurity,cybersecurity,Google,,3500.0,Free,Beginner,English,,https://www.coursera.org/learn/automate-cybersecurity-tasks-with-python,,2026-01-29T14:50:03.847184
coursera_264,Coursera,Python for Cybersecurity,"Skills you'll gain: MITRE ATT&CK Framework, Cyber Threat Hunting, Threat Detection, Endpoint Detection and Response, Cybersecurity, Network Security, Cyber Security Strategy, System Monitoring, Cyber Operations, Threat Management, Continuous Monitoring, Cyber Threat Intelligence, Exploitation techniques, Data Persistence, Scripting, Network Monitoring, Persistence, Python Programming, Data Access, Computer Programming",Cybersecurity,cybersecurity,Infosec,,544000.0,Free,Intermediate,English,,https://www.coursera.org/specializations/pythonforcybersecurity,,2026-01-29T14:50:04.036351
coursera_265,Coursera,Introduction to Cybersecurity Tools & Cyberattacks,"Skills you'll gain: Malware Protection, Identity and Access Management, Incident Response, Cybersecurity, Network Security, Threat Detection, Cyber Attacks, Authentications, Security Awareness, Digital Forensics, Security Controls, Infrastructure Security, Multi-Factor Authentication, Human Factors (Security)",Cybersecurity,cybersecurity,IBM,,16000.0,Free,Beginner,English,,https://www.coursera.org/learn/introduction-cybersecurity-cyber-attacks,,2026-01-29T14:50:04.240667
coursera_266,Coursera,AI for Cybersecurity,"Skills you'll gain: Generative Adversarial Networks (GANs), Anomaly Detection, AI Security, Generative AI, Fraud detection, Intrusion Detection and Prevention, Model Evaluation, Malware Protection, Cyber Threat Hunting, Cybersecurity, Threat Detection, Cyber Threat Intelligence, Feature Engineering, Network Analysis, Cyber Attacks, Cyber Security Strategy, Applied Machine Learning, Email Security, Network Security, Jupyter",Cybersecurity,cybersecurity,Johns Hopkins University,,105000.0,Free,Intermediate,English,,https://www.coursera.org/specializations/ai-for-cybersecurity,,2026-01-29T14:50:04.443249
coursera_267,Coursera,Cybersecurity Fundamentals,"Skills you'll gain: Encryption, Public Key Infrastructure, Cryptography, Network Security, Cybersecurity, Data Security, Cryptographic Protocols, Cyber Attacks, Advanced Encryption Standard (AES), Application Security, Information Technology, Computer Security Awareness Training, Security Testing, Cyber Security Strategy, Authentications, Authorization (Computing), Security Controls, Data Governance, Cyber Security Policies, Computer Security Incident Management",Cybersecurity,cybersecurity,IBM,,2200.0,Free,Beginner,English,,https://www.coursera.org/specializations/cybersecurity-fundamentals,,2026-01-29T14:50:04.642514
coursera_268,Coursera,Cybersecurity Attack and Defense Fundamentals,"Skills you'll gain: Digital Forensics, Penetration Testing, Network Security, Threat Management, Mobile Security, Distributed Denial-Of-Service (DDoS) Attacks, Cloud Security, Public Key Infrastructure, Vulnerability Assessments, Cryptography, Security Controls, Vulnerability Scanning, Cybersecurity, Authorization (Computing), Information Systems Security, Malware Protection, Authentications, Cyber Attacks, Threat Detection, Data Integrity",Cybersecurity,cybersecurity,EC-Council,,792000.0,Free,Beginner,English,,https://www.coursera.org/specializations/cybersecurity-attack-and-defense,,2026-01-29T14:50:04.839412
coursera_269,Coursera,Google Cloud Cybersecurity,"Skills you'll gain: Cloud Security, Identity and Access Management, Intrusion Detection and Prevention, Computer Security Incident Management, Threat Management, Cyber Threat Hunting, Risk Management Framework, Cyber Attacks, Cyber Operations, Vulnerability Management, Continuous Monitoring, Event Monitoring, Disaster Recovery, Incident Management, Generative AI, DevSecOps, Cyber Risk, Cloud Storage, Google Cloud Platform, Cybersecurity",Cybersecurity,cybersecurity,Google Cloud,,408000.0,Free,Beginner,English,,https://www.coursera.org/professional-certificates/google-cloud-cybersecurity-certificate,,2026-01-29T14:50:05.042793
coursera_270,Coursera,Introduction to Cybersecurity Fundamentals,"Skills you'll gain: Cybersecurity, Cyber Attacks, Data Security, Computer Security Awareness Training, Threat Modeling, Security Awareness, Cyber Threat Intelligence, Threat Management, Network Security, Information Privacy, Malware Protection, Incident Response, Mitigation",Cybersecurity,cybersecurity,Coursera,,914000.0,Free,Beginner,English,,https://www.coursera.org/learn/introduction-to-cybersecurity-fundamentals,,2026-01-29T14:50:05.235004
coursera_271,Coursera,Palo Alto Networks Cybersecurity,"Skills you'll gain: Network Security, Cloud Security, Cybersecurity, Cloud Deployment, Network Administration, Cloud Infrastructure, Firewall, Network Infrastructure, Data Security, Docker (Software), AI Security, Virtual Private Networks (VPN), Software As A Service, Hybrid Cloud Computing, Threat Modeling, Containerization, Threat Detection, Threat Management, Enterprise Security, Incident Response",Cybersecurity,cybersecurity,Palo Alto Networks,,867000.0,Free,Beginner,English,,https://www.coursera.org/professional-certificates/palo-alto-networks-cybersecurity-fundamentals,,2026-01-29T14:50:05.445928
coursera_272,Coursera,Cybersecurity in the AI Era,"Skills you'll gain: Cybersecurity, Cyber Security Policies, Cyber Risk, Cyber Attacks, Cyber Governance, Cyber Security Strategy, Security Management, Infrastructure Security, Data Security, Threat Modeling, Computer Security, Security Awareness, Risk Management, Enterprise Security, Vulnerability, Governance, General Networking, Public Safety and National Security, Threat Detection, Artificial Intelligence",Cybersecurity,cybersecurity,"University of Maryland, College Park",,3300.0,Free,Beginner,English,,https://www.coursera.org/specializations/cybersecurity-in-the-ai-era,,2026-01-29T14:50:05.658095
coursera_273,Coursera,Cybersecurity basics for everyone,"Skills you'll gain: Cybersecurity, Cyber Attacks, Computer Security Awareness Training, Encryption, Security Awareness, Data Security, Personally Identifiable Information, Cyber Risk, Malware Protection, General Data Protection Regulation (GDPR), Information Privacy, Multi-Factor Authentication, Identity and Access Management",Cybersecurity,cybersecurity,Universitat Politècnica de València,,,Subscription,Beginner,English,,https://www.coursera.org/learn/cybersecurity-basics-for-everyone,,2026-01-29T14:50:05.865961
coursera_274,Coursera,IBM and ISC2 Cybersecurity Specialist,"Skills you'll gain: Incident Response, Digital Forensics, Network Security, Computer Security Incident Management, Cloud Computing Architecture, Penetration Testing, Cloud Services, Business Continuity, Cloud Deployment, Disaster Recovery, Security Controls, Generative AI, Configuration Management, Governance, Cybersecurity, Data Storage, Peripheral Devices, Application Security, Information Technology, Cryptography",Cybersecurity,cybersecurity,Multiple educators,,14000.0,Free,Beginner,English,,https://www.coursera.org/professional-certificates/ibm-isc2-cybersecurity-specialist,,2026-01-29T14:50:06.065242
coursera_275,Coursera,Cybersecurity Assessment: CompTIA Security+ & CYSA+,"Skills you'll gain: Cyber Security Assessment, Cybersecurity, Security Testing, Test Planning",Cybersecurity,cybersecurity,IBM,,1300.0,Free,Intermediate,English,,https://www.coursera.org/learn/cybersecurity-assessment-comptia-security-cysa,,2026-01-29T14:50:06.268189
coursera_276,Coursera,IBM Generative AI for Cybersecurity Professionals,"Skills you'll gain: Prompt Engineering, Prompt Patterns, ChatGPT, Generative AI, Cyber Threat Intelligence, Security Information and Event Management (SIEM), AI Security, Threat Modeling, Threat Detection, Cybersecurity, Incident Response, Malware Protection, Real Time Data, Artificial Intelligence and Machine Learning (AI/ML), AI Workflows, Anomaly Detection, AI Personalization, Vulnerability Management, Artificial Intelligence, Incident Management",Cybersecurity,cybersecurity,IBM,,11000.0,Free,Intermediate,English,,https://www.coursera.org/specializations/generative-ai-for-cybersecurity-professionals,,2026-01-29T14:50:06.470688
coursera_277,Coursera,"Cybersecurity Compliance Framework, Standards & Regulations","Skills you'll gain: IT Service Management, Governance Risk Management and Compliance, Information Technology Infrastructure Library, Responsible AI, NIST 800-53, Information Technology, Regulatory Compliance, Auditing, Cybersecurity, Compliance Management, ISO/IEC 27001, Control Objectives for Information and Related Technology (COBIT), Security Controls, Artificial Intelligence, Open Web Application Security Project (OWASP), Risk Management, Payment Card Industry (PCI) Data Security Standards, General Data Protection Regulation (GDPR)",Cybersecurity,cybersecurity,IBM,,3500.0,Free,Intermediate,English,,https://www.coursera.org/learn/cybersecurity-compliance-framework-standards-regulations,,2026-01-29T14:50:06.681138
coursera_278,Coursera,CompTIA Cybersecurity Analyst (CySA+) CS0-003,"Skills you'll gain: Computer Security Incident Management, Vulnerability Assessments, Cybersecurity, Cyber Threat Intelligence, Cyber Attacks, Security Management, Cyber Threat Hunting, Information Systems Security, Threat Detection, Data Security, Network Security, Cyber Security Strategy, DevSecOps, Continuous Monitoring, Malware Protection, Cloud Security, Cyber Security Assessment, Risk Management Framework, Encryption, Authentications",Cybersecurity,cybersecurity,Pearson,,15000.0,Free,Intermediate,English,,https://www.coursera.org/specializations/pearson-comptia-cybersecurity-analyst-cysa-cs0-003,,2026-01-29T14:50:06.886389
coursera_279,Coursera,Introduction to Cybersecurity & Risk Management,"Skills you'll gain: Threat Modeling, Risk Management, Business Continuity Planning, Asset Protection, Risk Analysis, Business Risk Management, Risk Management Framework, Security Strategy, Cyber Governance, Risk Mitigation, Vendor Management, Vulnerability Assessments, Security Management, Cyber Risk, Compliance Management, Asset Management, Security Awareness, Cyber Security Strategy, Threat Management, Security Controls",Cybersecurity,cybersecurity,"University of California, Irvine",,333000.0,Free,Beginner,English,,https://www.coursera.org/specializations/information-security,,2026-01-29T14:50:07.087529
coursera_280,Coursera,Put It to Work: Prepare for Cybersecurity Jobs,"Skills you'll gain: Incident Response, Computer Security Incident Management, Incident Management, Cybersecurity, Cyber Threat Intelligence, Security Management, Cyber Security Policies, Security Awareness, Data Ethics, Data Security, Personally Identifiable Information, AI Security, Technical Communication, Artificial Intelligence",Cybersecurity,cybersecurity,Google,,6200.0,Free,Beginner,English,,https://www.coursera.org/learn/prepare-for-cybersecurity-jobs,,2026-01-29T14:50:07.291565
coursera_281,Coursera,Cybersecurity and Privacy,"Skills you'll gain: Virtual Private Networks (VPN), Cybersecurity, Computing Platforms, Multi-Factor Authentication, Authentications, Information Systems Security, Network Security, Technical Support and Services, Application Security, Data Security, Information Privacy, Servers, Cloud Computing, Network Administration, Encryption, Identity and Access Management",Cybersecurity,cybersecurity,Microsoft,,139000.0,Free,Beginner,English,,https://www.coursera.org/learn/cybersecurity-and-privacy,,2026-01-29T14:50:07.497517
coursera_282,Coursera,Cybersecurity Essentials - From Zero to Secure,"Skills you'll gain: Cybersecurity, Endpoint Security, Network Security, Cyber Attacks, Encryption, Information Systems Security, Application Security, Cyber Security Policies, Penetration Testing, Data Security, Computer Security Awareness Training, Firewall, Cryptography, Security Controls, Threat Modeling, Intrusion Detection and Prevention, Security Awareness, Mobile Security, Malware Protection, Authentications",Cybersecurity,cybersecurity,Packt,,,Subscription,Beginner,English,,https://www.coursera.org/learn/packt-cybersecurity-essentials-from-zero-to-secure-iexc7,,2026-01-29T14:50:07.704513
coursera_283,Coursera,Cybersecurity in modern organizations,"Skills you'll gain: Cybersecurity, Network Protocols, Threat Management, Threat Modeling, Security Controls, Responsible AI, Cyber Attacks, Secure Coding, Cyber Security Policies, Data Security, Security Awareness, Computer Security Awareness Training, Agile Methodology, Cyber Risk, Cyber Threat Intelligence, Network Security, TCP/IP, Incident Response, Threat Detection, Risk Management",Cybersecurity,cybersecurity,Coursera,,1100.0,Free,Intermediate,English,,https://www.coursera.org/specializations/cybersecurity-in-modern-organizations,,2026-01-29T14:50:07.916450
coursera_284,Coursera,Real-World Cybersecurity Leadership,"Skills you'll gain: Cybersecurity, Cyber Security Strategy, Vendor Management, Business Priorities, Cyber Security Assessment, Enterprise Security, Security Management, Security Awareness, Information Systems Security, Technical Consulting, Business Risk Management, Business Communication, Strategic Leadership, Leadership and Management, Risk Management, Business Metrics, Team Leadership, Compliance Auditing, Information Technology, Artificial Intelligence and Machine Learning (AI/ML)",Cybersecurity,cybersecurity,Advancing Women in Tech,,,Free,Beginner,English,,https://www.coursera.org/specializations/real-world-cybersecurity-leadership,,2026-01-29T14:50:08.120714
coursera_285,Coursera,Systems and Cybersecurity Fundamentals Part 1,"Skills you'll gain: Cybersecurity, Cyber Attacks, Cryptography, Information Systems Security, Cyber Security Policies, Encryption, Data Security, Network Security, Security Controls, Network Protocols, Threat Modeling, Security Strategy, Personally Identifiable Information, Data Storage, Zero Trust Network Access, Governance Risk Management and Compliance",Cybersecurity,cybersecurity,Northeastern University,,,Subscription,,English,,https://www.coursera.org/learn/systems-and-cybersecurity-fundamentals-part1,,2026-01-29T14:50:08.326084
